perturbation,dataset,n_cells,closest_severity,recovery_score,disease_score,dist_healthy,dist_mild,dist_moderate,dist_severe,dist_fatal,dist_recovered,sim_healthy,sim_mild,sim_moderate,sim_severe,sim_fatal,sim_recovered
SFRP5_P1P2-1|SFRP5_P1P2-2,hek293t,9,recovered,25.041485,-1.9124042,83.39048,84.42241,83.65091,84.29242,83.59496,81.02691,0.011849678,0.01170653,0.011813222,0.011724371,0.011821034,0.0121911215
FOLR1_P1P2-1|FOLR1_P1P2-2,hek293t,6,recovered,25.041237,-1.4079614,85.05845,86.01873,85.28553,85.881035,85.253784,82.67834,0.011620009,0.011491779,0.011589428,0.011509992,0.011593694,0.0119505245
TUBAL3_P1P2-1|TUBAL3_P1P2-2,hek293t,5,recovered,25.041101,-0.7676402,83.41397,84.353195,83.490845,84.17252,83.54452,80.90225,0.01184638,0.011716023,0.011835602,0.011740875,0.011828088,0.012209676
UBE2W_P1P2-1|UBE2W_P1P2-2,hek293t,13,recovered,25.041033,-1.778225,83.77427,84.78809,84.04089,84.655426,83.96595,81.404564,0.011796032,0.011656629,0.011759048,0.011674684,0.0117694205,0.0121352505
CCP110_P1P2-1|CCP110_P1P2-2,hek293t,7,recovered,25.040878,-0.8931434,83.530876,84.48342,83.72376,84.30406,83.620056,81.03913,0.0118299965,0.011698174,0.0118030645,0.011722771,0.01181753,0.012189305
non-targeting_02496|non-targeting_01318,hek293t,6,recovered,25.040531,-2.150014,83.16909,84.18181,83.39964,84.103165,83.49542,80.83019,0.011880846,0.011739596,0.011848391,0.011750445,0.01183496,0.012220428
NXNL2_P1P2-1|NXNL2_P1P2-2,hek293t,12,recovered,25.040178,-1.2879328,83.760864,84.69413,83.97981,84.58113,83.95922,81.32746,0.0117978975,0.01166941,0.011767501,0.011684819,0.011770353,0.012146615
non-targeting_01894|non-targeting_01677,hek293t,9,recovered,25.03988,-1.3847835,82.60574,83.58447,82.7732,83.449585,82.82994,80.150055,0.0119609,0.011822501,0.0119369915,0.011841385,0.011928912,0.0123228505
POLG2_P1P2-1|POLG2_P1P2-2,hek293t,20,recovered,25.039799,-1.5091293,83.099915,84.07411,83.33524,83.95439,83.295135,80.67552,0.011890618,0.011754457,0.011857439,0.011771021,0.011863081,0.012243571
DAPK2_P1P2-1|DAPK2_P1P2-2,hek293t,6,recovered,25.03974,-0.2781616,83.581314,84.48761,83.67287,84.27721,83.68072,81.01141,0.011822943,0.0116976015,0.011810158,0.011726463,0.011809064,0.012193425
TMEM129_P1P2-1|TMEM129_P1P2-2,hek293t,7,recovered,25.039186,-0.81812215,84.24317,85.21377,84.36945,85.00058,84.3115,81.7638,0.011731145,0.011599075,0.011713792,0.011627829,0.011721749,0.012082577
TEDDM1_P1P2-1|TEDDM1_P1P2-2,hek293t,6,recovered,25.038994,-1.9174073,84.84327,85.82744,85.10357,85.73054,85.06113,82.52243,0.011649137,0.011517096,0.01161392,0.011529964,0.011619648,0.011972832
MYCL_P1P2-1|MYCL_P1P2-2,hek293t,13,recovered,25.038979,-0.92640936,83.77848,84.72795,83.96092,84.55354,83.92458,81.299,0.011795446,0.011664807,0.011770117,0.011688586,0.011775154,0.012150816
H2AC16_ENST00000357320.2-1|H2AC16_ENST00000357320.2-2,hek293t,8,recovered,25.03877,-0.7710354,83.9407,84.85306,84.09774,84.694954,84.04221,81.446106,0.011772919,0.011647808,0.011751194,0.011669299,0.011758866,0.012129135
RDM1_P1P2-1|RDM1_P1P2-2,hek293t,6,recovered,25.038687,-0.5610681,84.03803,85.02363,84.16479,84.765335,84.078186,81.51931,0.011759444,0.011624713,0.011741942,0.011659723,0.011753894,0.012118376
non-targeting_02764|non-targeting_02175,hek293t,12,recovered,25.038494,-1.1152148,83.718765,84.66207,83.88344,84.517914,83.86329,81.26204,0.01180376,0.011673778,0.011780861,0.011693456,0.0117836585,0.012156275
STRADB_P1P2-1|STRADB_P1P2-2,hek293t,10,recovered,25.03841,-0.49857926,83.194374,84.10982,83.34345,83.92114,83.29499,80.6412,0.011877278,0.011749526,0.011856285,0.0117756305,0.011863101,0.012248718
PEG10_P1-1|PEG10_P1-2,hek293t,8,recovered,25.037895,-0.78770506,83.407196,84.32388,83.54293,84.16832,83.54427,80.8985,0.011847331,0.011720048,0.01182831,0.011741455,0.011828123,0.012210236
non-targeting_02226|non-targeting_02217,hek293t,7,recovered,25.037704,-1.7605515,84.3545,85.328865,84.64944,85.22748,84.58641,81.99993,0.011715844,0.011583611,0.0116755,0.011597231,0.011684098,0.012048203
C1orf174_P1P2-1|C1orf174_P1P2-2,hek293t,7,recovered,25.037643,-1.6882648,83.8273,84.79536,84.051186,84.696724,84.11567,81.448166,0.011788658,0.011655643,0.011757625,0.011669057,0.011748718,0.012128833
TAS2R8_ENST00000240615.2-1|TAS2R8_ENST00000240615.2-2,hek293t,6,recovered,25.037224,-1.3022058,84.04973,84.98126,84.2984,84.868965,84.28427,81.62734,0.011757827,0.011630441,0.011723549,0.011645651,0.011725492,0.012102531
VWA3A_P1P2-1|VWA3A_P1P2-2,hek293t,9,recovered,25.037033,-0.9589367,83.2864,84.23288,83.48791,84.07008,83.42848,80.79645,0.01186431,0.0117325615,0.011836014,0.011755014,0.011844344,0.01222547
PTDSS2_P1P2-1|PTDSS2_P1P2-2,hek293t,11,recovered,25.036856,-1.4981434,82.97277,83.99972,83.1908,83.82716,83.13722,80.54369,0.011908622,0.011764745,0.011877782,0.0117886765,0.011885346,0.012263364
SCRN3_P1P2-1|SCRN3_P1P2-2,hek293t,5,recovered,25.03673,-0.11815876,82.44233,83.359375,82.565575,83.12749,82.45455,79.81526,0.011984325,0.011854047,0.01196665,0.0118867215,0.0119825695,0.0123739
VGLL1_P1P2-1|VGLL1_P1P2-2,hek293t,14,recovered,25.036638,-1.0239851,83.33378,84.28206,83.52705,84.12516,83.493576,80.85382,0.011857645,0.011725795,0.011830533,0.011747408,0.011835219,0.0122169005
LYRM2_P1P2-1|LYRM2_P1P2-2,hek293t,5,recovered,25.036568,-2.7651215,85.490166,86.51387,85.81761,86.47411,85.88113,83.295105,0.011562008,0.01142676,0.0115184,0.011431954,0.01150998,0.011863085
ENG_P1P2-1|ENG_P1P2-2,hek293t,8,recovered,25.036522,-1.7485482,82.27368,83.2977,82.49967,83.16698,82.46724,79.85643,0.012008596,0.01186272,0.011976095,0.011881145,0.011980749,0.012367601
KRTAP4-6_P1P2-1|KRTAP4-6_P1P2-2,hek293t,5,recovered,25.036036,-1.2982827,84.24817,85.246574,84.421646,85.065,84.36538,81.831375,0.011730458,0.011594663,0.011706634,0.011619125,0.01171435,0.01207272
TMED4_P1P2-1|TMED4_P1P2-2,hek293t,7,recovered,25.035662,-0.92319715,83.62364,84.57863,83.79577,84.39972,83.72565,81.139656,0.011817029,0.01168516,0.011793042,0.011709641,0.011802802,0.012174387
ITGAL_P1P2-1|ITGAL_P1P2-2,hek293t,8,recovered,25.035606,-0.26846275,83.32678,84.19902,83.446106,84.02357,83.47794,80.74832,0.011858629,0.011737224,0.011841873,0.011761445,0.01183741,0.012232667
PCDHB12_P1P2-1|PCDHB12_P1P2-2,hek293t,5,recovered,25.03532,-1.3666896,84.36149,85.33087,84.57557,85.1857,84.602875,81.95697,0.011714885,0.011583342,0.011685578,0.011602853,0.011681851,0.012054442
AIRE_P1P2-1|AIRE_P1P2-2,hek293t,6,recovered,25.035112,-1.9393876,84.43078,85.40708,84.71451,85.32506,84.67345,82.101845,0.011705384,0.011573126,0.011666636,0.011584122,0.011672228,0.012033427
ATMIN_P1P2-1|ATMIN_P1P2-2,hek293t,9,recovered,25.034912,-1.7196305,85.2825,86.22229,85.551254,86.14106,85.4994,82.9496,0.011589835,0.011464959,0.011553847,0.011475647,0.011560774,0.011911909
FADS2_P2-1|FADS2_P2-2,hek293t,6,recovered,25.03431,-0.85603124,82.38122,83.30573,82.556496,83.16039,82.543396,79.85001,0.011993108,0.01186159,0.0119679505,0.011882074,0.011969827,0.012368581
SLC25A51_P1P2-1|SLC25A51_P1P2-2,hek293t,11,recovered,25.033922,-2.1579185,84.19405,85.21467,84.47942,85.11787,84.48775,81.88673,0.011737908,0.011598954,0.011698722,0.0116119925,0.011697583,0.012064658
CLDN14_P1-1|CLDN14_P1-2,hek293t,5,recovered,25.03391,-1.6703633,85.12256,86.05319,85.330574,85.976685,85.406555,82.779076,0.011611359,0.01148723,0.011583382,0.011497334,0.011573196,0.011936154
ASL_P1P2-1|ASL_P1P2-2,hek293t,13,recovered,25.033838,-1.6003783,84.222984,85.21242,84.436165,85.07748,84.435616,81.84476,0.011733924,0.011599258,0.011704645,0.011617441,0.011704721,0.012070769
MRPL11_P1P2-1|MRPL11_P1P2-2,hek293t,15,recovered,25.033703,-1.1960036,83.11214,84.0473,83.31835,83.9272,83.30203,80.64841,0.0118888905,0.011758163,0.011859815,0.0117747905,0.01186211,0.012247636
SLC35D2_P1P2-1|SLC35D2_P1P2-2,hek293t,6,recovered,25.032974,-1.7235994,82.9635,83.96988,83.196335,83.84631,83.15851,80.56438,0.011909937,0.011768877,0.011877001,0.011786016,0.01188234,0.0122602545
WNT1_P1-1|WNT1_P1-2,hek293t,11,recovered,25.03203,-2.2092083,83.90724,84.931984,84.19991,84.84054,84.19837,81.598785,0.011777558,0.01163711,0.011737101,0.011649508,0.011737313,0.012106716
EPB41L4A_P1P2-1|EPB41L4A_P1P2-2,hek293t,5,recovered,25.032026,-1.9520018,85.37426,86.346886,85.66302,86.2603,85.651855,83.07396,0.011577523,0.011448605,0.011538947,0.011459965,0.011540433,0.011894289
TBC1D14_P1P2-1|TBC1D14_P1P2-2,hek293t,11,recovered,25.031586,-1.5656724,84.09149,85.05507,84.34319,84.943,84.31614,81.70539,0.011752056,0.011620466,0.011717396,0.011635619,0.011721112,0.01209111
ST3GAL6_ENST00000483910.1-1|ST3GAL6_ENST00000483910.1-2,hek293t,10,recovered,25.031574,-1.4256785,84.47376,85.39975,84.692024,85.30418,84.717606,82.080826,0.011699497,0.011574107,0.011669697,0.011586925,0.011666215,0.012036472
GNA14_P1P2-1|GNA14_P1P2-2,hek293t,18,recovered,25.031313,-1.4381759,83.32734,84.308685,83.545654,84.17063,83.533264,80.902176,0.011858551,0.011722136,0.011827929,0.011741136,0.011829663,0.012209687
SERPIND1_P1P2-1|SERPIND1_P1P2-2,hek293t,5,recovered,25.031239,-1.5653291,84.36296,85.32855,84.57307,85.211716,84.582794,81.984795,0.011714683,0.011583653,0.01168592,0.011599352,0.011684592,0.0120504005
BCL7C_P1P2-1|BCL7C_P1P2-2,hek293t,6,recovered,25.03123,-1.318746,85.16852,86.10573,85.391754,85.979126,85.30441,82.78212,0.011605167,0.011480302,0.011575179,0.011497011,0.011586893,0.011935721
LINC02902_ENST00000408988.2-1|LINC02902_ENST00000408988.2-2,hek293t,5,recovered,25.031109,-2.778124,84.60463,85.64453,84.97436,85.60036,84.917076,82.38868,0.011681612,0.011541409,0.011631375,0.011547296,0.011639129,0.011992035
GPR142_ENST00000335666.4-1|GPR142_ENST00000335666.4-2,hek293t,6,recovered,25.03096,-1.0757704,84.37341,85.266785,84.56156,85.16154,84.60989,81.93269,0.011713249,0.011591947,0.011687491,0.011606107,0.011680893,0.012057971
CREBBP_P1P2-1|CREBBP_P1P2-2,hek293t,6,recovered,25.030422,-0.9926405,82.97359,83.93187,83.158356,83.764435,83.10749,80.47965,0.011908506,0.011774143,0.011882361,0.011797401,0.011889547,0.012273002
IFNGR1_P1P2-1|IFNGR1_P1P2-2,hek293t,6,recovered,25.0304,-0.9443203,83.651024,84.5648,83.8454,84.42949,83.82102,81.17162,0.011813207,0.01168705,0.011786143,0.01170556,0.0117895305,0.012169652
ETV4_P1P2-1|ETV4_P1P2-2,hek293t,6,recovered,25.030334,-2.7867293,83.031876,84.15538,83.40388,84.04732,83.31742,80.77406,0.011900246,0.011743239,0.011847797,0.011758161,0.011859945,0.012228817
SHKBP1_P1P2-1|SHKBP1_P1P2-2,hek293t,7,recovered,25.030003,-1.6443717,83.36165,84.34678,83.588905,84.230385,83.59319,80.9646,0.0118537275,0.011716904,0.011821881,0.011732905,0.011821282,0.012200389
INTS6_P1P2-1|INTS6_P1P2-2,hek293t,6,recovered,25.029581,-1.5367539,83.71643,84.64865,83.93239,84.568115,83.97607,81.31598,0.011804085,0.011675607,0.0117740715,0.011686596,0.01176802,0.0121483095
non-targeting_01542|non-targeting_01896,hek293t,5,recovered,25.029514,-1.1608057,83.8348,84.80061,84.07705,84.63852,83.953865,81.389206,0.011787616,0.011654928,0.011754051,0.011676989,0.011771095,0.012137513
ENPP5_P1P2-1|ENPP5_P1P2-2,hek293t,5,recovered,25.029415,-1.3273695,83.89287,84.85709,84.11784,84.71675,84.06942,81.47057,0.011779552,0.011647262,0.011748418,0.011666331,0.011755105,0.012125537
FBXW8_P1P2-1|FBXW8_P1P2-2,hek293t,6,recovered,25.0294,-2.3525238,82.93417,83.91978,83.255615,83.89629,83.32701,80.61709,0.011914099,0.01177582,0.011868645,0.011779077,0.0118585965,0.012252336
C1QTNF4_P1P2-1|C1QTNF4_P1P2-2,hek293t,5,recovered,25.029314,-2.3325896,84.30958,85.30266,84.60822,85.25372,84.595146,82.02882,0.011722013,0.011587129,0.011681121,0.011593702,0.011682905,0.012044012
OR4K5_ENST00000315915.4-1|OR4K5_ENST00000315915.4-2,hek293t,11,recovered,25.029009,-1.4585032,84.405975,85.36496,84.62106,85.241104,84.62519,82.01576,0.011708783,0.01157877,0.011679369,0.011595399,0.0116788065,0.012045905
RABL6_P1P2-1|RABL6_P1P2-2,hek293t,5,recovered,25.02872,-0.85786194,84.29669,85.1886,84.46697,85.05855,84.46078,81.826065,0.011723784,0.011602462,0.011700426,0.011619996,0.011701275,0.012073494
CARMIL2_P1-1|CARMIL2_P1-2,hek293t,7,recovered,25.028685,-1.0686872,83.27647,84.23594,83.48882,84.07399,83.45908,80.80214,0.011865709,0.011732141,0.011835885,0.011754474,0.011840053,0.012224619
SERINC4_P1P2-1|SERINC4_P1P2-2,hek293t,5,recovered,25.028645,-1.7414985,83.94412,84.89532,84.21508,84.81895,84.21266,81.57699,0.0117724445,0.011642078,0.011735012,0.011652439,0.011735345,0.012109911
RHOU_P1P2-1|RHOU_P1P2-2,hek293t,6,recovered,25.028225,-0.33208817,84.47305,85.374985,84.56684,85.16833,84.55017,81.94027,0.011699594,0.011577426,0.01168677,0.011605192,0.011689047,0.012056869
FREM1_P1P2-1|FREM1_P1P2-2,hek293t,6,recovered,25.028214,-0.5924178,83.21712,84.15914,83.36186,83.95547,83.29825,80.6789,0.01187407,0.01174272,0.011853698,0.011770872,0.011862643,0.012243064
BCL2L12_P1P2-1|BCL2L12_P1P2-2,hek293t,6,recovered,25.027906,-1.3248442,84.41522,85.3934,84.6473,85.23375,84.537865,82.00833,0.011707515,0.011574958,0.011675791,0.011596388,0.011690729,0.012046983
EPPK1_P1P2-1|EPPK1_P1P2-2,hek293t,6,recovered,25.02755,-2.0462754,81.900536,82.932846,82.19498,82.83573,82.18534,79.51316,0.012062648,0.011914287,0.0120199565,0.011928088,0.012021349,0.012420329
SCG3_P1P2-1|SCG3_P1P2-2,hek293t,24,recovered,25.027172,-1.2425745,82.98911,83.97177,83.166695,83.811226,83.13504,80.52899,0.011906305,0.011768614,0.011881184,0.011790892,0.011885654,0.012265575
EFHD1_P1P2-1|EFHD1_P1P2-2,hek293t,6,recovered,25.026985,-1.3498671,84.201675,85.1717,84.394295,85.02536,84.377464,81.7919,0.011736859,0.011604738,0.011710384,0.011624479,0.011712693,0.012078476
ALG3_P1P2-1|ALG3_P1P2-2,hek293t,7,recovered,25.026909,-2.5055513,82.81015,83.872765,83.11747,83.79294,83.12773,80.51001,0.011931729,0.011782343,0.011888137,0.011793435,0.011886687,0.0122684315
GPR78_P1P2-1|GPR78_P1P2-2,hek293t,6,recovered,25.026833,-2.2358499,84.627914,85.68448,84.93824,85.556625,84.890816,82.34407,0.011678435,0.011536091,0.011636264,0.011553131,0.011642688,0.011998454
ARMC5_P1P2-1|ARMC5_P1P2-2,hek293t,5,recovered,25.02667,-1.2579869,84.15444,85.14885,84.34706,84.967186,84.29411,81.73149,0.011743369,0.011607816,0.011716865,0.011632346,0.011724139,0.012087296
LCA5_P1P2-1|LCA5_P1P2-2,hek293t,8,recovered,25.02644,-1.7961287,83.11212,84.157555,83.374084,84.00248,83.331635,80.72816,0.011888892,0.011742939,0.01185198,0.011764362,0.011857946,0.012235685
TNFAIP1_P1P2-1|TNFAIP1_P1P2-2,hek293t,8,recovered,25.026379,-2.4488606,84.59581,85.587906,84.914154,85.55111,84.932396,82.33841,0.011682815,0.011548957,0.011639526,0.011553867,0.011637054,0.011999269
NCAPD3_P1P2-1|NCAPD3_P1P2-2,hek293t,5,recovered,25.02626,-2.0040922,83.65703,84.68854,83.939415,84.56754,83.94003,81.316025,0.011812368,0.011670172,0.011773097,0.011686674,0.011773012,0.012148303
CLN3_P1P2-1|CLN3_P1P2-2,hek293t,5,recovered,25.025925,-0.5910711,82.501755,83.435616,82.659874,83.24628,82.58749,79.9411,0.011975796,0.011843343,0.011953162,0.01186996,0.011963514,0.012354663
TRIM34_P1-1|TRIM34_P1-2,hek293t,5,recovered,25.025053,-1.0530943,82.0997,83.08708,82.32809,82.90656,82.265816,79.58745,0.012033737,0.011892433,0.012000755,0.011918019,0.012009731,0.0124088805
UBR3_P1P2-1|UBR3_P1P2-2,hek293t,10,recovered,25.025003,-1.2703693,83.85966,84.7971,84.07034,84.67678,84.07882,81.429855,0.011784162,0.011655406,0.0117549775,0.011671774,0.011753807,0.012131527
AP5B1_P1P2-1|AP5B1_P1P2-2,hek293t,6,recovered,25.024727,0.0092335045,83.678085,84.568146,83.76474,84.33729,83.71489,81.07683,0.011809431,0.011686592,0.011797358,0.011718207,0.0118043,0.012183706
UBE2K_P1P2-1|UBE2K_P1P2-2,hek293t,9,recovered,25.024612,-1.8556051,84.267204,85.22823,84.55249,85.15283,84.51488,81.92486,0.011727839,0.0115971295,0.011688731,0.011607279,0.011693872,0.01205911
ATXN7L3_P1P2-1|ATXN7L3_P1P2-2,hek293t,12,recovered,25.02428,-1.2097673,83.18858,84.12912,83.38369,84.00464,83.373886,80.73083,0.011878096,0.011746862,0.011850632,0.0117640635,0.011852008,0.012235286
OR1K1_ENST00000277309.2-1|OR1K1_ENST00000277309.2-2,hek293t,5,recovered,25.024252,-1.8357544,83.351845,84.34082,83.61792,84.24461,83.607605,80.980515,0.011855105,0.011717722,0.011817828,0.011730947,0.011819269,0.012198021
ALPG_P1P2-1|ALPG_P1P2-2,hek293t,5,recovered,25.023968,-1.4809558,83.134926,84.09775,83.37742,83.98552,83.33829,80.711,0.01188567,0.011751193,0.011851512,0.01176671,0.011857011,0.012238255
ZNF28_P1P2-1|ZNF28_P1P2-2,hek293t,5,recovered,25.02375,-1.4966731,83.16578,84.18171,83.35632,84.01802,83.307976,80.744865,0.011881313,0.01173961,0.011854476,0.011762212,0.011861274,0.012233185
PDZD7_P1P2-1|PDZD7_P1P2-2,hek293t,9,recovered,25.023579,-1.5439374,85.409836,86.338455,85.64984,86.24568,85.58835,83.06038,0.011572757,0.0114497105,0.011540702,0.011461886,0.011548898,0.011896211
ZGLP1_P1P2-1|ZGLP1_P1P2-2,hek293t,6,recovered,25.023348,-0.89277524,82.67387,83.65099,82.84135,83.45494,82.80951,80.15887,0.0119511625,0.01181321,0.011927289,0.011840633,0.01193182,0.012321512
C16orf78_P1P2-1|C16orf78_P1P2-2,hek293t,6,recovered,25.023294,-1.2794949,83.45228,84.45246,83.60278,84.27449,83.61869,81.01178,0.011841007,0.011702413,0.011819942,0.011726837,0.01181772,0.012193371
SMCO4_P1P2-1|SMCO4_P1P2-2,hek293t,5,recovered,25.023224,-1.520174,83.54595,84.56838,83.75623,84.39729,83.704285,81.139534,0.011827887,0.01168656,0.011798542,0.011709973,0.011805778,0.012174405
EVC2_P1P2-1|EVC2_P1P2-2,hek293t,6,recovered,25.022667,-0.03880453,83.505325,84.42838,83.61034,84.1719,83.488945,80.905174,0.011833574,0.0117057115,0.011818887,0.011740962,0.011835868,0.012209241
SCGB2B2_P1P2-1|SCGB2B2_P1P2-2,hek293t,6,recovered,25.022606,-1.0283557,83.502365,84.45684,83.65844,84.2927,83.60829,81.03086,0.011833988,0.011701813,0.011812171,0.011724332,0.011819173,0.012190534
ATP7B_P1P2-1|ATP7B_P1P2-2,hek293t,5,recovered,25.02242,-0.6027473,84.286766,85.18869,84.42523,85.017105,84.3568,81.784195,0.011725148,0.01160245,0.011706144,0.011625594,0.011715529,0.0120796
SELL_P1P2-1|SELL_P1P2-2,hek293t,5,recovered,25.022282,-1.1344259,83.58377,84.54179,83.75805,84.3866,83.7987,81.128586,0.011822599,0.011690193,0.01179829,0.01171144,0.011792634,0.012176028
BRMS1_P1P2-1|BRMS1_P1P2-2,hek293t,5,recovered,25.022274,-1.372632,85.41459,86.348015,85.617485,86.22946,85.6146,83.04379,0.01157212,0.011448457,0.011545013,0.0114640165,0.011545397,0.011898559
non-targeting_03247|non-targeting_02781,hek293t,5,recovered,25.022097,-2.2441885,82.66755,83.687454,82.970894,83.619095,82.951096,80.33,0.011952065,0.011808124,0.011908889,0.011817664,0.011911697,0.012295586
SCUBE3_P1P2-1|SCUBE3_P1P2-2,hek293t,5,recovered,25.022074,-1.7671163,85.15052,86.11607,85.38175,86.01622,85.382126,82.82238,0.011607591,0.011478938,0.011576519,0.01149211,0.011576469,0.011929988
OR5M10_ENST00000526812.2-1|OR5M10_ENST00000526812.2-2,hek293t,12,recovered,25.022055,-1.0391166,82.8465,83.789085,83.02513,83.644394,83.016685,80.356346,0.011926557,0.011793971,0.011901202,0.011814131,0.0119023975,0.012291604
non-targeting_03552|non-targeting_01537,hek293t,10,recovered,25.022038,-1.1443697,83.50104,84.43106,83.713936,84.30589,83.71228,81.04469,0.011834174,0.011705345,0.011804434,0.01172252,0.011804664,0.012188478
TRNT1_P1P2-1|TRNT1_P1P2-2,hek293t,12,recovered,25.02195,-1.6432467,83.51349,84.46983,83.74858,84.38052,83.74719,81.12234,0.011832431,0.011700034,0.011799607,0.011712273,0.011799801,0.012176955
SNX15_P2-1|SNX15_P2-2,hek293t,6,recovered,25.021694,-1.3056166,81.63518,82.595184,81.82225,82.47884,81.856766,79.142456,0.012101384,0.011962412,0.0120740505,0.011979083,0.01206902,0.012477781
RBPJ_P1P2-1|RBPJ_P1P2-2,hek293t,8,recovered,25.021593,-1.0808603,83.21941,84.14825,83.42943,84.019,83.39443,80.7463,0.011873747,0.011744223,0.011844211,0.011762077,0.011849123,0.0122329695
THBD_P1-1|THBD_P1-2,hek293t,17,recovered,25.021503,-1.6652207,82.88238,83.86888,83.131744,83.75871,83.12879,80.47543,0.011921455,0.011782882,0.01188612,0.011798197,0.011886537,0.0122736385
IFT57_P1P2-1|IFT57_P1P2-2,hek293t,7,recovered,25.02147,-0.30218852,82.85908,83.76811,82.98482,83.56401,82.96659,80.27279,0.011924768,0.011796889,0.011906914,0.011825361,0.011909499,0.012304241
TCTN3_P1P2-1|TCTN3_P1P2-2,hek293t,6,recovered,25.021116,-1.562744,83.993065,84.97572,84.20169,84.84521,84.173225,81.605736,0.011765665,0.011631191,0.011736856,0.011648874,0.011740779,0.012105697
DDX19A_P1P2-1|DDX19A_P1P2-2,hek293t,7,recovered,25.020851,-1.6353757,82.62213,83.61735,82.905,83.49742,82.875275,80.20358,0.011958556,0.011817908,0.011918241,0.011834681,0.011922465,0.0123147275
DACH2_ENST00000373125.4_ENST00000373131.1-1|DACH2_ENST00000373125.4_ENST00000373131.1-2,hek293t,6,recovered,25.020576,-0.27217853,84.35818,85.27658,84.46805,85.046974,84.4178,81.81559,0.0117153395,0.011590631,0.011700279,0.011621559,0.011707162,0.012075021
TRA2A_P2-1|TRA2A_P2-2,hek293t,14,recovered,25.019913,-1.9420797,82.66402,83.65557,82.94091,83.57753,82.953186,80.28717,0.01195257,0.011812571,0.011913142,0.011823472,0.011911401,0.012302064
STX4_P1P2-1|STX4_P1P2-2,hek293t,6,recovered,25.019764,-0.82561386,81.95524,82.921555,82.13933,82.73455,82.03721,79.409294,0.012054694,0.01191589,0.012028002,0.011942501,0.012042794,0.012436373
TUBA3E_P1P2-1|TUBA3E_P1P2-2,hek293t,8,recovered,25.019527,-1.2160348,84.03222,84.9369,84.25465,84.84093,84.2473,81.60159,0.011760248,0.011636445,0.011729566,0.011649455,0.011730577,0.012106304
SLITRK1_P1P2-1|SLITRK1_P1P2-2,hek293t,8,recovered,25.01948,-1.9776359,84.31667,85.31475,84.57733,85.21687,84.53073,81.9924,0.011721038,0.011585506,0.011685338,0.011598658,0.011691704,0.012049296
CCDC134_P1P2-1|CCDC134_P1P2-2,hek293t,16,recovered,25.019196,-0.7831126,83.275566,84.21172,83.425735,84.037315,83.381615,80.76582,0.011865836,0.011735475,0.011844729,0.011759544,0.011850922,0.012230049
MROH6_P2-1|MROH6_P2-2,hek293t,7,recovered,25.019121,-1.008853,83.34221,84.27776,83.5418,84.13162,83.454865,80.86395,0.01185646,0.011726386,0.011828468,0.011746516,0.011840644,0.012215389
CDKN1A_P1P2-1|CDKN1A_P1P2-2,hek293t,12,recovered,25.019089,-1.3155525,82.64481,83.60627,82.89894,83.47952,82.83351,80.185295,0.011955314,0.011819455,0.011919102,0.011837188,0.011928404,0.012317502
PLG_P1-1|PLG_P1-2,hek293t,8,recovered,25.018337,-1.5418862,82.93239,83.911194,83.19344,83.792694,83.10399,80.51143,0.011914352,0.01177701,0.011877409,0.011793469,0.011890043,0.012268218
BEND6_P1P2-1|BEND6_P1P2-2,hek293t,5,recovered,25.01799,-1.5536535,82.3427,83.30537,82.575386,83.21058,82.56757,79.90549,0.011998652,0.011861641,0.011965245,0.011874992,0.0119663635,0.012360102
non-targeting_01855|non-targeting_02924,hek293t,8,recovered,25.017933,-1.8734946,83.44944,84.440674,83.72758,84.34589,83.67834,81.08708,0.011841405,0.011704028,0.011802533,0.011717026,0.011809396,0.0121821845
LIN9_P1P2-1|LIN9_P1P2-2,hek293t,5,recovered,25.017817,-1.8574312,85.058205,86.00669,85.328514,85.935905,85.31619,82.73978,0.011620043,0.011493369,0.011583658,0.011502727,0.011585312,0.011941756
CDKN2D_P1P2-1|CDKN2D_P1P2-2,hek293t,13,recovered,25.017563,-1.335977,83.41245,84.34792,83.64329,84.24211,83.625534,80.97921,0.011846594,0.011716747,0.011814286,0.011731291,0.011816764,0.012198214
APOBR_P2-1|APOBR_P2-2,hek293t,7,recovered,25.017406,-0.97463906,83.66866,84.59116,83.85064,84.450745,83.88451,81.19626,0.011810745,0.011683449,0.011785415,0.011702648,0.011780713,0.012166004
PITPNM2_ENST00000542749.1-1|PITPNM2_ENST00000542749.1-2,hek293t,20,recovered,25.017136,-1.665554,83.92194,84.91325,84.162766,84.78757,84.14224,81.54658,0.01177552,0.011639647,0.011742221,0.011656701,0.0117450515,0.012114373
ARHGEF6_P1P2-1|ARHGEF6_P1P2-2,hek293t,5,recovered,25.01702,-0.55788356,84.158424,85.019646,84.30138,84.88431,84.26726,81.64718,0.011742819,0.011625252,0.01172314,0.011643571,0.011727831,0.0120996265
IRAK1_P1-1|IRAK1_P1-2,hek293t,14,recovered,25.016987,-1.550845,83.9043,84.83666,84.166504,84.755844,84.143974,81.513626,0.011777967,0.011650033,0.011741705,0.011661013,0.011744812,0.01211921
TNFSF15_P1P2-1|TNFSF15_P1P2-2,hek293t,6,recovered,25.01692,-1.5071104,84.13563,85.09914,84.36793,84.97944,84.37408,81.74609,0.011745964,0.011614518,0.011714001,0.011630688,0.011713157,0.012085163
